Id	Metabolism	Metabolism__colour	Metabolism__shape	Genome	Function	Copies__autocolour
6666666_114231_1126	Central metabolism	Red	circle	Actinobaculum schaalii DSM 15541 AUBK01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_114241_139	Central metabolism	Red	circle	Actinobaculum schaalii FB123-CNA-2 AGWM01	5S_RNA	1
6666666_146902_1230	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Scardovia inopinata JCM 12537 NZ_AP012334.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_146861_669	Central metabolism	Red	circle	Olsenella sp. oral taxon 807 CP012069.2	putative_ABC_transporter_ATP_binding_protein	2
6666666_103582_108	Central metabolism	Red	circle	Thermomicrobium roseum DSM 5159 NC_011959.1	Uncharacterized_protein_AF_1786	1
6666666_110424_1903	Central metabolism	Red	circle	Sphaerobacter thermophilus DSM 20745	Mobile_element_protein	1
6666666_105566_2141	Central metabolism	Red	circle	Nitrolancea hollandica CAGS01	hypothetical_protein	1
6666666_103580_3718	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Roseiflexus castenholzii NC_009767.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_103583_1638	Central metabolism	Red	circle	Chloroflexus aurantiacus J-10-fl NC_0101751	FIG00501641_hypothetical_protein	2
6666666_105575_2763	Central metabolism	Red	circle	Oscillochloris trichoides DG6 ADVR01	FIG00717863_hypothetical_protein	1
BGC0001114_AGN11894	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001114_AGN11894	Natural Products	1
6666666_114218_593	Central metabolism	Red	circle	Actinomyces graevenitzii F0530 AWSC01	Lipolytic_enzyme_G_D_S_L	1
6666666_114242_1536	Central metabolism	Red	circle	Actinomyces graevenitzii C83 ACRN01	DNA_polymerase_III_epsilon_subunit__EC_2.7.7.7_	1
6666666_114244_822	Central metabolism	Red	circle	Actinomyces sp. S6-Spd3 JRMV01	FIG01121218_hypothetical_protein	1
6666666_114224_1314	Central metabolism	Red	circle	Actinomyces sp. oral taxon 181 str. F0379 AMEW01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_114198_57	Central metabolism	Red	circle	Actinomyces sp. ph3 CAGY01	Anthranilate_phosphoribosyltransferase__EC_2.4.2.18_	1
6666666_114235_1969	Central metabolism	Red	circle	Actinomyces urogenitalis DSM 15434 ACFH01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_114236_2192	Central metabolism	Red	circle	Actinomyces urogenitalis S6-C4 JRMT01	NLP_P60_family_protein	1
6666666_114192_2780	Central metabolism	Red	circle	Actinomyces israelii DSM 43320 JONS01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_114219_998	Central metabolism	Red	circle	Actinomyces sp. oral taxon 448 str. F0400 AFQC01	Undecaprenyl_diphosphate_synthase__EC_2.5.1.31_	1
6666666_114195_1135	Central metabolism	Red	circle	Actinomyces massiliensis 4401292 AKIO01	GTP_binding_protein_Obg	1
6666666_114203_2692	Central metabolism	Red	circle	Actinomyces massiliensis F0489 AKFT01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_114229_343	Central metabolism	Red	circle	Actinomyces gerencseriae DSM 6844 AUBN01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_114251_1405	Central metabolism	Red	circle	Actinomyces dentalis DSM 19115 AUBL01	23S_rRNA__Uracil_5____methyltransferase_rumB__EC_2.1.1.___##_LSU_rRNA_m_5_U747	1
6666666_146867_1061	Central metabolism	Red	circle	Actinomyces sp. oral taxon 414 NZ_CP012590.1	FIG022979_MoxR_like_ATPases	1
6666666_114212_1931	Central metabolism	Red	circle	Actinomyces slackii ATCC 49928 AUAK01	hypothetical_protein	1
6666666_114247_564	Central metabolism	Red	circle	Actinomyces johnsonii F0510 AWSD01	Polyphosphate_glucokinase__EC_2.7.1.63_	1
6666666_114196_1324	Central metabolism	Red	circle	Actinomyces sp. oral taxon 849 str. F0330 ACTB01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_114206_327	Central metabolism	Red	circle	Actinomyces johnsonii F0542 AWSE01	Transmembrane_component_BL0694_of_energizing_module_of_predicted_ECF_transporter	1
6666666_114252_892	Central metabolism	Red	circle	Actinomyces sp. oral taxon 170 str. F0386 AFBL01	Rrf2_linked_NADH_flavin_reductase	1
6666666_114214_1209	Central metabolism	Red	circle	Actinomyces naeslundii str. Howell 279 ALJK01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_114217_442	Central metabolism	Red	circle	Actinomyces oris K20 BABV01	Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_114216_2127	Central metabolism	Red	circle	Actinomyces viscosus C505 ACRE02	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_114225_1998	Central metabolism	Red	circle	Actinomyces sp. oral taxon 175 str. F0384 AFUR01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Tryptophan_synthase_beta_chain__EC_4.2.1.20_	1
6666666_114215_947	Central metabolism	Red	circle	Actinomyces timonensis DSM 23838 AKGF01	hypothetical_protein	1
6666666_110146_1995	Central metabolism	Red	circle	Corynebacterium glucuronolyticum atcc 51866 ACHF01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	2
6666666_110142_853	Central metabolism	Red	circle	Corynebacterium pyruviciproducens atcc baa-1742 ATBY01	FIG00546022_hypothetical_protein	2
6666666_146891_2482	Central metabolism	Red	circle	Corynebacterium epidermidicanis strain DSM 45586 CP011541.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	2
6666666_146886_2112	Central metabolism	Red	circle	Corynebacterium kutscheri strain DSM 20755 NZ_CP011312.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	2
6666666_110182_1580	Central metabolism	Red	circle	Corynebacterium freiburgense dsm 45254 AUAQ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	2
6666666_110178_2029	Central metabolism	Red	circle	Corynebacterium matruchotii atcc 33806 ACEB01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110941_707	Central metabolism	Red	circle	Corynebacterium Capitovis Dsm 44611 AQUV01	serine_threonine_protein_kinase	1
6666666_110144_1154	Central metabolism	Red	circle	Corynebacterium halotolerans yim 70093 = dsm 44683 JIAJ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_146890_2822	Central metabolism	Red	circle	Corynebacterium halotolerans YIM 70093 = DSM 44683 NC_020302.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110136_1060	Central metabolism	Red	circle	Corynebacterium callunae dsm 20147 ATVF01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_147133_2568	Central metabolism	Red	circle	Corynebacterium callunae DSM 20147 NC_020506.1	Tyrosine_protein_kinase_Wzc__EC_2.7.10.2_	1
6666666_147122_2580	Central metabolism	Red	circle	Corynebacterium vitaeruminis DSM 20294 NZ_CP004353.1	Putative_Na_H_antiporter	1
6666666_110140_230	Central metabolism	Red	circle	Corynebacterium vitaeruminis ga6a13 JNKV01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_146852_2377	Central metabolism	Red	circle	Corynebacterium diphtheriae NCTC 13129 NC_002935.2	tRNA_Pro_TGG	2
6666666_110939_93	Central metabolism	Red	circle	Corynebacterium diphtheriae str. Aberdeen AUZO01	hypothetical_protein	2
6666666_110181_661	Central metabolism	Red	circle	Corynebacterium diphtheriae JRUZ01	Transcriptional_regulator_GntR_family	2
6666666_147059_2777	Central metabolism	Red	circle	Corynebacterium efficiens YS-314 NC_004369.1	Mobile_element_protein	1
6666666_110171_213	Central metabolism	Red	circle	Corynebacterium efficiens ys-314 ACLI01	Fe3_thiamine_transport_system_secreted_component_ABC_transporter_substrate_binding_protein	1
CENTRALE4P_AMINO_ACIDS_phosphoribosylanthranilate_isomerase_2	Seed Enzyme	Orange	circle	seed	Function	1
6666666_110938_1733	Central metabolism	Red	circle	Corynebacterium Crenatum JPDH01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110147_920	Central metabolism	Red	circle	Corynebacterium crenatum mt AQPS01	Translation_initiation_factor_1	1
6666666_147035_3135	Central metabolism	Red	circle	Brevibacterium flavum strain ATCC 15168 NZ_CP011309.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
196627_31_2996	Central metabolism	Red	circle	Corynebacterium glutamicum ATCC 13032 NC_003450.3	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_146879_2703	Central metabolism	Red	circle	Corynebacterium deserti GIMN1.010 NZ_CP009220.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110134_876	Central metabolism	Red	circle	Corynebacterium pilosum dsm 20521 AREP01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110153_1102	Central metabolism	Red	circle	Corynebacterium lubricantis dsm 45231 ARAV01	hypothetical_protein	1
6666666_147141_2120	Central metabolism	Red	circle	Corynebacterium uterequi strain DSM 45634 NZ_CP011546.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_146862_2545	Central metabolism	Red	circle	Corynebacterium doosanense CAU 212 = DSM 45436 NZ_CP006764.1	ABC_type_sugar_transport_system_permease_protein_precursor	1
6666666_110169_717	Central metabolism	Red	circle	Corynebacterium doosanense cau 212 = dsm 45436 AQUX01	Folate_dependent_protein_for_Fe_S_cluster_synthesis_repair_in_oxidative_stress	1
6666666_147098_2187	Central metabolism	Red	circle	Corynebacterium camporealensis DSM 44610 NZ_CP011311.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110184_1823	Central metabolism	Red	circle	Corynebacterium aurimucosum atcc 700975 ACLH01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_146869_2566	Central metabolism	Red	circle	Corynebacterium aurimucosum ATCC 700975 NC_012590.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110141_2048	Central metabolism	Red	circle	Corynebacterium minutissimum JSEF01	Cell_division_inhibitor	1
6666666_146830_2542	Central metabolism	Red	circle	Corynebacterium singulare strain IBS B52218 NZ_CP010827.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110174_139	Central metabolism	Red	circle	Corynebacterium striatum atcc 6940 ACGE01	Leucyl_tRNA_synthetase__EC_6.1.1.4_	1
6666666_110176_1052	Central metabolism	Red	circle	Corynebacterium sp. Kpl1814 AXMC01	O_acetylhomoserine_sulfhydrylase__EC_2.5.1.49____O_succinylhomoserine_sulfhydrylase__EC_2.5.1.48_	1
6666666_110937_1203	Central metabolism	Red	circle	Corynebacterium Sp. Kpl1859 AXLU01	Pyridoxine_biosynthesis_glutamine_amidotransferase_glutaminase_subunit__EC_2.4.2.__	1
6666666_110948_994	Central metabolism	Red	circle	Corynebacterium Sp. Kpl1855 AXLX01	FIG00549995_hypothetical_protein	1
6666666_110149_1812	Central metabolism	Red	circle	Corynebacterium sp. Kpl1824 AXLY01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110947_1752	Central metabolism	Red	circle	Corynebacterium Sp. Kpl1998 AXLO01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110951_1527	Central metabolism	Red	circle	Corynebacterium Sp. Kpl1986 AXLS01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110954_2043	Central metabolism	Red	circle	Corynebacterium Sp. Kpl2004 AXLN01	Mobile_element_protein	1
6666666_110159_1487	Central metabolism	Red	circle	Corynebacterium sp. Kpl1996 AXLP01	hypothetical_protein	1
6666666_110137_1411	Central metabolism	Red	circle	Corynebacterium accolens atcc 49725 ACGD01	2_methylcitrate_dehydratase__EC_4.2.1.79_	1
6666666_110944_1364	Central metabolism	Red	circle	Corynebacterium Sp. Kpl1818 AXMA01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110158_1858	Central metabolism	Red	circle	Corynebacterium tuberculostearicum sk141 ACVP01	ATP_phosphoribosyltransferase__EC_2.4.2.17_	1
6666666_110154_1361	Central metabolism	Red	circle	Corynebacterium pseudogenitalium atcc 33035 ABYQ02	Selenidewater_dikinase__EC_2.7.9.3_	1
6666666_110940_1900	Central metabolism	Red	circle	Corynebacterium Sp. Kpl1860 AXLT01	FIG00861900_possible_membrane_protein	1
6666666_110953_1272	Central metabolism	Red	circle	Corynebacterium Sp. Kpl1817 AXMB01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110952_1955	Central metabolism	Red	circle	Corynebacterium Sp. Kpl1856 AXLW01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110955_1505	Central metabolism	Red	circle	Corynebacterium Sp. Kpl1857 AXLV01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110946_984	Central metabolism	Red	circle	Corynebacterium Sp. Kpl1821 AXLZ01	Phosphopantetheine_adenylyltransferase__EC_2.7.7.3_	1
6666666_146895_2554	Central metabolism	Red	circle	Corynebacterium maris DSM 45190 NC_021915.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_147015_2427	Central metabolism	Red	circle	Corynebacterium marinum DSM 44953 NZ_CP007790.1	hypothetical_protein	1
6666666_147121_2532	Central metabolism	Red	circle	Corynebacterium humireducens NBRC 106098 = DSM 45392 NZ_CP005286.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110173_1514	Central metabolism	Red	circle	Corynebacterium ammoniagenes dsm 20306 ADNS01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110150_1668	Central metabolism	Red	circle	Corynebacterium casei ucma 3821 CAFW01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_146896_2766	Central metabolism	Red	circle	Corynebacterium casei LMG S-19264 NZ_CP004350.1	FIG00672531_hypothetical_protein	1
6666666_146838_3240	Central metabolism	Red	circle	Corynebacterium mustelae strain DSM 45274 NZ_CP011542.1	Heat_shock_protein_60_family_chaperone_GroEL	2
6666666_110168_574	Central metabolism	Red	circle	Corynebacterium lipophiloflavum dsm 44291 ACHJ01	Alkylated_DNA_repair_protein_AlkB	1
6666666_110175_1128	Central metabolism	Red	circle	Corynebacterium tuscaniense dnf00037 JRNG01	hypothetical_protein	1
6666666_146832_1956	Central metabolism	Red	circle	Corynebacterium riegelii strain PUDD_83A45 NZ_CP012342.1	Putative_iron_sulfur_cluster_assembly_scaffold_protein_for_SUF_system_SufE2	1
6666666_146825_2299	Central metabolism	Red	circle	Corynebacterium imitans strain DSM 44264 NZ_CP009211.1	L_Proline_Glycine_betaine_transporter_ProP	1
6666666_146846_608	Central metabolism	Red	circle	Corynebacterium genitalium ATCC 33030 NZ_CM000961.1	FIG00544751_hypothetical_protein	1
6666666_110172_1172	Central metabolism	Red	circle	Corynebacterium mastitidis dsm 44356 AQXB01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_147099_2435	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Corynebacterium ulcerans BR-AD22 NC_015683.1	N_acyl_L_amino_acid_amidohydrolase	2
6666666_147087_2176	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Corynebacterium pseudotuberculosis C231 NC_017301.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	2
6666666_110942_1970	Central metabolism	Red	circle	Corynebacterium Sp. Gd7 CAVS02	Dihydroxy_acid_dehydratase__EC_4.2.1.9_	1
6666666_147057_2162	Central metabolism	Red	circle	Corynebacterium ureicelerivorans NZ_CP009215.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110950_1177	Central metabolism	Red	circle	Corynebacterium Sp. Jcb CBYN01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110143_480	Central metabolism	Red	circle	Corynebacterium caspium dsm 44850 ARBM01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110148_1130	Central metabolism	Red	circle	Corynebacterium propinquum dsm 44285 AQXC01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110180_712	Central metabolism	Red	circle	Corynebacterium pseudodiphtheriticum 090104 AVFF01	hypothetical_protein	1
6666666_110949_1526	Central metabolism	Red	circle	Corynebacterium Sp. Kpl1989 AXLR01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	2
6666666_110945_1414	Central metabolism	Red	circle	Corynebacterium Sp. Kpl1995 AXLQ01	Transcription_accessory_protein__S1_RNA_binding_domain_	2
6666666_146826_2086	Central metabolism	Red	circle	Corynebacterium atypicum strain R2070 NZ_CP008944.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_146835_2517	Central metabolism	Red	circle	Corynebacterium testudinoris strain DSM 44614 NZ_CP011545.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110185_1521	Central metabolism	Red	circle	Corynebacterium ciconiae dsm 44920 AQUW01	Glycerol_3_phosphate_dehydrogenase_NAD_P___EC_1.1.1.94_	2
6666666_146834_1897	Central metabolism	Red	circle	Corynebacterium argentoratense DSM 44202 NC_022198.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48____Phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	2
6666666_110155_587	Central metabolism	Red	circle	Corynebacterium durum f0235 AMEM01	Mn_dependent_transcriptional_regulator_MntR	2
6666666_103577_3339	Central metabolism	Red	circle	Caldilinea aerophila DSM 14535 NC_017079.1	cAMP_binding_proteins___catabolite_gene_activator_and_regulatory_subunit_of_cAMP_dependent_protein_kinases	2
6666666_147143_2868	Central metabolism	Red	circle	Conexibacter woesei DSM 14684 NC_013739.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104307_1404	Central metabolism	Red	circle	Dehalococcoides mccartyi 195 NC_002936.3	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
BGC0000824_ACC79986	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000824_ACC79986	Natural Products	1
BGC0001595_APZ79625	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001595_APZ79625	Natural Products	1
BGC0001594_APZ79569	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001594_APZ79569	Natural Products	1
BGC0001126_AHB62779	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001126_AHB62779	Natural Products	1
BGC0001501_APZ79602	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001501_APZ79602	Natural Products	1
BGC0001612_APB62265	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001612_APB62265	Natural Products	1
BGC0000668_AHI58833	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000668_AHI58833	Natural Products	1
6666666_103258_4117	expansion	Gray	circle	Streptomyces lilacinus JNXU01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	3
6666666_113148_2846	Central metabolism	Red	circle	Streptomyces sp. NRRL S-1777 JOGY01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_147151_2477	Central metabolism	Red	circle	Ilumatobacter coccineus YM16-304 NC_020520.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
